"expedition_name"	"latitude"	"longitude"	"lower_elevation"	"upper_elevation"	"locality_id"	"collector_number"	"species_epithet"	"habitat1"	"flower_color"	"phyllotaxy"	"tube_lo"	"tube_hi"	"meantube"	"beak_lo"	"beak_hi"	"meanbeak"	"nectar"	"beehav"	"stigmapos"	"habitat2"	"microhabitat"	"plant_description"	"locality_habitat"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.95	98.91	4625	4700	2243	36775	"pheulpinii"	"scrub"	"red"	0	7		7	5		5	0	1	"VA"		"On slope"	"Corolla purple"	"Boulder fields, interspersed grassy areas and shrub thickets on slopes"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.95	98.91	4625	4700	2243	36786	"trichoglossa"	"scrub"	"red"	1	10		10	5		5	0	1	"VT"		"Around dwarf Salix in open"	"Corolla purple"	"Boulder fields, interspersed grassy areas and shrub thickets on slopes"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.86	99.11	4025		2246	36681	"rhinanthoides"	"meadow"	"red, white"	1	24	30	27	7	10	8.5	0	1	"A-lateral"		"Wet areas, seepages"	"Corolla pinkish purple, center and tube white"	"Lake shore and scattered Picea, Salix, Lonicera, Sorbus slope"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.86	99.11	4025		2246	36688	"longiflora"	"meadow"	"yellow, red"	1	40	70	55	6		6	0	1	"T-lateral"		"Moist bank of lake"	"Corolla yellow, lip with two red spots"	"Lake shore and scattered Picea, Salix, Lonicera, Sorbus slope"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.86	99.11	4025		2246	36690	"cranolopha"	"meadow"	"yellow"	1	36	40	45	7	8	7.5	0	1	"T-lateral"		"Meadow on banks of lake"	"Corolla pale yellow, galea darker yellow, darker yellow toward center"	"Lake shore and scattered Picea, Salix, Lonicera, Sorbus slope"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.86	99.11	4025		2246	36693	"lineata"	"scrub"	"red, white"	0	10		10	0		0	1	0	"DT"		"Base of shrubs"	"Corolla pink, base of tube white"	"Lake shore and scattered Picea, Salix, Lonicera, Sorbus slope"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.86	99.11	4025		2246	36695	"siphonantha"	"meadow"	"red, white"	1	40	70	55	11		11	0	1	"T-lateral"		"Meadow and open areas near lake"	"Corolla purple, base of galea whitish, lip with dark purple markings"	"Lake shore and scattered Picea, Salix, Lonicera, Sorbus slope"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.86	99.11	4025		2246	36692	"cheilanthifolia"	"meadow"	"red"	0	11	14	12.5	0		0	1	0	"DA"		"Meadow"	"Corolla purple, lip white with purple veins"	"Lake shore and scattered Picea, Salix, Lonicera, Sorbus slope"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.86	99.11	4025		2246	36680	"trichoglossa"	"scrub"	"red"	1	10		10	5		5	0	1	"VT"		"Between shrubs in shade and in open"	"Corolla purple"	"Lake shore and scattered Picea, Salix, Lonicera, Sorbus slope"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.86	99.11	4025		2246	36682	"kansuensis"	"scrub"	"red"	0	10	12	11	0		0	1	0	"DT"		"Thickets"	"Corolla pink, lip with dark veins"	"Lake shore and scattered Picea, Salix, Lonicera, Sorbus slope"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.86	99.11	4025		2246	36694	"lyrata"	"meadow"	"red"	0	7	10	8.5	0		0	1	0	"DA"		"In meadow and at base of shrubs"	"Corolla pale yellow"	"Lake shore and scattered Picea, Salix, Lonicera, Sorbus slope"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	32	99.07	4050		2248	36826	"kansuensis"	"meadow"	"red"	0	10	12	11	0		0	1	0	"DT"		"Grassy area above lake"	"Corolla pink"	"Marsh and quaking, mainly Carex, bog on Manigange side of lake and scrub-coarse herb thickets on slope on N side of lake"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.81	99.43	3700	3800	2249	36800	"cranolopha"	"meadow"	"yellow"	1	36	40	45	7	8	7.5	0	1	"T-lateral"		"Meadow areas"	"Corolla pale yellow, galea and center darker yellow"	"Scattered trees of Picea and Salix-Sibiraea thickets interspersed with small streams and rivulets"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.81	99.43	3700	3800	2249	36798	"szetschuanica"	"scrub"	"red"	0	10		10	0		0	0	0	"DT"		"Base of  shrubs"	"Corolla pink"	"Scattered trees of Picea and Salix-Sibiraea thickets interspersed with small streams and rivulets"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.81	99.43	3700	3800	2249	36790	"angustiloba"	"forest"	"yellow"	0	7		9	1		1.5	1	0	"DA"		"Under Picea"	"Corolla pale yellow"	"Scattered trees of Picea and Salix-Sibiraea thickets interspersed with small streams and rivulets"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.81	99.43	3700	3800	2249	36789	"longiflora"	"scrub"	"yellow, red"	1	40	70	55	6		6	0	1	"T-lateral"		"Moist areas, seepages and along streams in mucky soil"	"Corolla yellow, lip with two red spots"	"Scattered trees of Picea and Salix-Sibiraea thickets interspersed with small streams and rivulets"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.11	99.45	4255		2252	36879	"siphonantha"	"meadow"	"red, white"	1	40	70	55	11		11	0	1	"T-lateral"		"Grassy area"	"Corolla pinkish purple, base with white spot, base of tube whitish"	"Meadows on both sides of road along small stream"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.24	99.86	4510		2253	36902	"trichoglossa"	"scrub"	"red"	1	10		10	5		5	0	1	"VT"		"Among dwarf Rhododendron"	"Corolla purple"	"Area strewn with glacial boulders and glacial lake"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.24	99.86	4510		2253	36901	"siphonantha"	"meadow"	"red, white"	1	40	70	55	11		11	0	1	"T-lateral"		"Meadow"	"Corolla purple, throat white, lower lip with dark purple spots"	"Area strewn with glacial boulders and glacial lake"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.11	99.37	3925		2254	36889	"kansuensis"	"scrub"	"red"	0	10	12	11	0		0	1	0	"DT"		"Beneath shrubs"	"Corolla pink"	"Slope with Picea, Salix, Berberis and meadow-like areas"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	30.98	98.96	4050	4100	2262	37007	"anas"	"meadow"	"red"	0	7		7	1		1	1	0	"DA"		"Meadow"	"Corolla pinkish purple"	"Remnant Picea-Juniperus forest along wide ravine with small streams widening into broad meadow"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	30.98	98.96	4050	4100	2262	37022	"siphonantha"	"meadow"	"red, white"	1	40	70	55	11		11	0	1	"T-lateral"		"Meadow"	"Corolla purple, throat white"	"Remnant Picea-Juniperus forest along wide ravine with small streams widening into broad meadow"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31	98.91	3800		2263	37057	"siphonantha"	"meadow"	"red, white"	1	40	70	55	11		11	0	1	"T-lateral"		"Meadow"	"Corolla purple, throat white"	"Meadows and remnant Picea forest along narrow ravine with small stream"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	30.97	98.97	4405		2264	37092	"trichoglossa"	"meadow"	"red"	1	10		10	5		5	0	1	"VT"		"Meadow"	"Corolla purple"	"Juniperus, Rhododendron (dominant), Salix thickets and meadows"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.05	99.57	4010		2273	37229	"kansuensis"	"forest"	"red"	0	10	12	11	0		0	1	0	"DT"		"Rocky part of slope in open"	"Corolla pink, lip with dark veins"	"Young Picea forest, steep slope with Spiraea, Ribes and boulders and meadow"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	31.49	99.99	4020		2274	37222	"siphonantha"	"scrub"	"red, white"	1	40	70	55	11		11	0	1	"T-lateral"		"In open"	"Corolla purple, throat white, lip with dark purple spots"	"Open, grazed slope with dwarf Rhododendron, Sibiraea and Berberis, large boulders along small stream"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	30.31	100.3	3630	3675	2280	37328	"longiflora"	"meadow"	"yellow, red"	1	40	70	55	6		6	0	1	"T-lateral"		"Wet meadow"	"Corolla yellow, lip with two red spots"	"Remnant Picea-Abies forest, bank of stream and disturbed roadside"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	30.31	100.3	3630	3675	2280	37329	"siphonantha"	"meadow"	"red, white"	1	40	70	55	11		11	0	1	"T-lateral"		"Wet meadow"	"Corolla purple, throat white, lip with dark purple spots"	"Remnant Picea-Abies forest, bank of stream and disturbed roadside"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	30.31	100.3	3630	3675	2280	37330	"rex"	"forest"	"yellow"	0	20	25	22.5	0		0	1	1	"DT"		"In remnant Abies forest"	"One plant with flowers, corolla pale yellow"	"Remnant Picea-Abies forest, bank of stream and disturbed roadside"					
"2006 Western Sichuan and Yunnan  (A, CAS, F, KUN)"	29.28	100.08	4055		2281	37372	"densispica"	"scrub"	"red, yellow"	0	6	8	7	0		0	1	1	"DA"		"In open at base of cliff"	"Corolla pink, galea yellowish red"	"Boulder field near terminal moraine of Pleistocene glaciers at Haizi Shan"	" base of cliff and open areas along river, with Abies, Picea, Spiraea and Ribes"				
"Shuang's collection"	27.9	99.634	3320		"z1"	50000	"densispica"		"red"	0	6	8	7	0		0	1	1	"DA"			"galea pink"						
"Shuang's collection"	27.9	99.634	3320		"z1"	50001	"longiflora"		"yellow, red"	1	40	70	55	6		6	0	1	"T-lateral"			"galea yellow"						
"Shuang's collection"	27.9	99.634	3320		"z1"	50002	"oxycarpa"		"white, red"	1	12	14	13	4		4	0	1	"VA"			"galea pink"						
"Shuang's collection"	27.9	99.634	3320		"z1"	50003	"rex"		"yellow"	0	20	25	22.5	0		0	1	1	"DT"			"galea yellow"						
"Shuang's collection"	27.9	99.634	3320		"z1"	50004	"cephalantha"		"red, white"	0	14		14	5	6	5.5	0	1	"DA"			"galea pink"						
"Shuang's collection"	27.9	99.634	3320		"z1"	50005	"siphonantha"		"red, white"	1	40	70	55	11		11	0	1	"T-lateral"									
"Shuang's collection"	28.184	99.717	2932		"z10"	50006	"axillaris"		"red, white"	1	12		12	1		1	0	1	"VA"			"galea purple"						
"Shuang's collection"	28.184	99.717	2932		"z10"	50007	"tenuisecta"		"red"	0	12	18	15	0		0	1	0	"DT"			"galea purple"						
"Shuang's collection"	28.284	99.751	3528		"z11"	50008	"densispica"		"red"	0	6	8	7	0		0	1	1	"DA"									
"Shuang's collection"	28.284	99.751	3528		"z11"	50009	"rex"		"yellow"	0	20	25	22.5	0		0	1	1	"DT"									
"Shuang's collection"	28.517	99.817	3763		"z12"	50010	"densispica"		"red"	0	6	8	7	0		0	1	1	"DA"									
"Shuang's collection"	28.517	99.817	3763		"z12"	50011	"oxycarpa"		"white, red"	1	12	14	13	4		4	0	1	"VA"									
"Shuang's collection"	28.517	99.817	3763		"z12"	50012	"rex"		"yellow"	0	20	25	22.5	0		0	1	1	"DT"									
"Shuang's collection"	28.517	99.817	3763		"z12"	50013	"siphonantha"		"red, white"	1	40	70	55	11		11	0	1	"T-lateral"									
"Shuang's collection"	28.567	99.817	4307		"z13"	50014	"confertiflora"		"red, white"	0	12		12	7		7	0	1	"VA"			"galea purple"						
"Shuang's collection"	28.567	99.817	4307		"z13"	50015	"longiflora"		"yellow, red"	1	40	70	55	6		6	0	1	"T-lateral"									
"Shuang's collection"	29.134	99.917	3362		"z14"	50016	"rex"		"yellow"	0	20	25	22.5	0		0	1	1	"DT"			"galea yellow"						
"Shuang's collection"	29.134	99.917	3362		"z14"	50017	"pseudomelampyriflora"		"red"	0	9	12	10.5	9	12	10.5	1	0	"DT"			"galea pink"						
"Shuang's collection"	29.134	99.933	3590		"z15"	50018	"dichotoma"		"red, white"	0	13	15	14	10		10	1	1	"VA"			"galea pink"						
"Shuang's collection"	29.134	99.933	3590		"z15"	50019	"trichocymba"		"yellow"	1	16	20	18	2		2	0	1	"DA"			"galea yellow"						
"Shuang's collection"	29.134	99.933	3590		"z15"	50020	"trichoglossa"		"red"	1	10		10	5		5	0	1	"VT"									
"Shuang's collection"	29.117	100.001	4094		"z16"	50021	"longiflora"		"yellow, red"	1	40	70	55	6		6	0	1	"T-lateral"									
"Shuang's collection"	29.117	100.001	4094		"z16"	50022	"lutescens"		"yellow"	0	8	10	9	0		0	1	0	"DA"			"galea yellow"						
"Shuang's collection"	29.117	100.001	4094		"z16"	50023	"siphonantha"		"red, white"	1	40	70	55	11		11	0	1	"T-lateral"			"galea purple"						
"Shuang's collection"	29.117	100.001	4094		"z16"	50024	"trichocymba"		"yellow"	1	16	20	18	2		2	0	1	"DA"			"galea yellow"						
"Shuang's collection"	29.117	100.001	4094		"z16"	50025	"trichoglossa"		"red"	1	10		10	5		5	0	1	"VT"			"galea purple"						
"Shuang's collection"	29.117	100.001	4094		"z16"	50026	"verticillata"		"red"	0	6	9	7.5	0		0	1	0	"DT"			"galea pink"						
"Shuang's collection"	29.134	100.033	4571		"z17"	50027	"confertiflora"		"red, white"	0	12		12	7		7	0	1	"VA"									
"Shuang's collection"	29.134	100.033	4571		"z17"	50028	"cymbalaria"		"red, yellow"	0	20	25	22.5	0		0	1	1	"VA"			"galea yellow"						
"Shuang's collection"	29.134	100.033	4571		"z17"	50029	"integrifolia"		"red, white"	0	20		20	15		15	0	1	"VA"			"galea pink"						
"Shuang's collection"	29.134	100.033	4571		"z17"	50030	"longiflora"		"yellow, red"	1	40	70	55	6		6	0	1	"T-lateral"									
"Shuang's collection"	29.134	100.033	4571		"z17"	50031	"przewalskii"		"red, white"	1	30	35	32.5	5	6	5.5	0	1	"VA"			"galea pink"						
"Shuang's collection"	29.134	100.033	4571		"z17"	50032	"siphonantha"		"red, white"	1	40	70	55	11		11	0	1	"T-lateral"									
"Shuang's collection"	29.134	100.033	4571		"z17"	50033	"trichoglossa"		"red"	1	10		10	5		5	0	1	"VT"									
"Shuang's collection"	0	0			"z18"	50034	"przewalskii"		"red, white"	1	30	35	32.5	5	6	5.5	0	1	"VA"									
"Shuang's collection"	0	0			"z18"	50035	"verticillata"		"red"	0	6	9	7.5	0		0	1	0	"DT"									
"Shuang's collection"	29.134	100.084	4300		"z19"	50036	"longiflora"		"yellow, red"	1	40	70	55	6		6	0	1	"T-lateral"									
"Shuang's collection"	29.134	100.084	4300		"z19"	50037	"siphonantha"		"red, white"	1	40	70	55	11		11	0	1	"T-lateral"									
"Shuang's collection"	29.134	100.084	4300		"z19"	50038	"verticillata"		"red"	0	6	9	7.5	0		0	1	0	"DT"									
"Shuang's collection"	27.817	99.751	3315		"z2"	50039	"confertiflora"		"red, white"	0	12		12	7		7	0	1	"VA"									
"Shuang's collection"	27.817	99.751	3315		"z2"	50040	"dichotoma"		"red, white"	0	13	15	14	10		10	1	1	"VA"									
"Shuang's collection"	27.817	99.751	3315		"z2"	50041	"rex"		"yellow"	0	20	25	22.5	0		0	1	1	"DT"									
"Shuang's collection"	27.817	99.751	3315		"z2"	50042	"cephalantha"		"red, white"	0	14		14	5	6	5.5	0	1	"DA"									
"Shuang's collection"	29.3	100.067	4190		"z20"	50043	"densispica"		"red"	0	6	8	7	0		0	1	1	"DA"									
"Shuang's collection"	29.3	100.067	4190		"z20"	50044	"integrifolia"		"red, white"	0	20		20	15		15	0	1	"VA"									
"Shuang's collection"	29.3	100.067	4190		"z20"	50045	"siphonantha"		"red, white"	1	40	70	55	11		11	0	1	"T-lateral"									
"Shuang's collection"	29.317	100.084	4324		"z21"	50046	"confertiflora"		"red, white"	0	12		12	7		7	0	1	"VA"									
"Shuang's collection"	29.317	100.084	4324		"z21"	50047	"cymbalaria"		"red, yellow"	0	20	25	22.5	0		0	1	1	"VA"									
"Shuang's collection"	29.317	100.084	4324		"z21"	50048	"integrifolia"		"red, white"	0	20		20	15		15	0	1	"VA"									
"Shuang's collection"	29.317	100.084	4324		"z21"	50049	"siphonantha"		"red, white"	1	40	70	55	11		11	0	1	"T-lateral"									
"Shuang's collection"	29.317	100.084	4324		"z21"	50050	"trichoglossa"		"red"	1	10		10	5		5	0	1	"VT"									
"Shuang's collection"	29.401	100.167	4604		"z22"	50051	"confertiflora"		"red, white"	0	12		12	7		7	0	1	"VA"									
"Shuang's collection"	29.401	100.167	4604		"z22"	50052	"cymbalaria"		"red, yellow"	0	20	25	22.5	0		0	1	1	"VA"									
"Shuang's collection"	29.401	100.167	4604		"z22"	50053	"latituba"		"red"	1	35	45	40	5		5	0	1	"VT"			"galea purple"						
"Shuang's collection"	29.401	100.167	4604		"z22"	50054	"longiflora"		"yellow, red"	1	40	70	55	6		6	0	1	"T-lateral"									
"Shuang's collection"	29.401	100.167	4604		"z22"	50055	"trichoglossa"		"red"	1	10		10	5		5	0	1	"VT"									
"Shuang's collection"	29.467	100.201	4590		"z23"	50056	"confertiflora"		"red, white"	0	12		12	7		7	0	1	"VA"									
"Shuang's collection"	29.467	100.201	4590		"z23"	50057	"latituba"		"red"	1	35	45	40	5		5	0	1	"VT"									
"Shuang's collection"	29.467	100.201	4590		"z23"	50058	"longiflora"		"yellow, red"	1	40	70	55	6		6	0	1	"T-lateral"									
"Shuang's collection"	29.467	100.201	4590		"z23"	50059	"trichoglossa"		"red"	1	10		10	5		5	0	1	"VT"									
"Shuang's collection"	29.467	100.201	4590		"z23"	50060	"verticillata"		"red"	0	6	9	7.5	0		0	1	0	"DT"									
"Shuang's collection"	0	0			"z24"	50061	"confertiflora"		"red, white"	0	12		12	7		7	0	1	"VA"									
"Shuang's collection"	0	0			"z24"	50062	"trichoglossa"		"red"	1	10		10	5		5	0	1	"VT"									
"Shuang's collection"	0	0			"z25"	50063	"cranolopha"		"yellow"	1	40	50	45	7	8	7.5	0	1	"T-lateral"			"galea yellow"						
"Shuang's collection"	0	0			"z25"	50064	"densispica"		"red"	0	6	8	7	0		0	1	1	"DA"									
"Shuang's collection"	0	0			"z25"	50065	"siphonantha"		"red, white"	1	40	70	55	11		11	0	1	"T-lateral"									
"Shuang's collection"	29.833	100.334	4009		"z26"	50066	"cranolopha"		"yellow"	1	40	50	45	7	8	7.5	0	1	"T-lateral"									
"Shuang's collection"	29.833	100.334	4009		"z26"	50067	"cyathophylla"		"red"	0	35	55	45	7		7	0	1	"DT"			"galea purple"						
"Shuang's collection"	29.833	100.334	4009		"z26"	50068	"cyathophylla"		"red"	0	35	55	45	7		7	0	1	"DT"									
"Shuang's collection"	29.833	100.334	4009		"z26"	50069	"dolichoglossa"		"yellow, white"	0	12		12	0		0	1	0	"DA"			"galea yellow"						
"Shuang's collection"	29.833	100.334	4009		"z26"	50070	"siphonantha"		"red, white"	1	40	70	55	11		11	0	1	"T-lateral"									
"Shuang's collection"	29.833	100.334	4009		"z26"	50071	"verticillata"		"red"	0	6	9	7.5	0		0	1	0	"DT"									
"Shuang's collection"	29.984	100.3	4118		"z27"	50072	"anas"		"red, white"	0	7		7	1		1	1	0	"DA"			"galea purple"						
"Shuang's collection"	29.984	100.3	4118		"z27"	50073	"confertiflora"		"red, white"	0	12		12	7		7	0	1	"VA"									
"Shuang's collection"	29.984	100.3	4118		"z27"	50074	"cranolopha"		"yellow"	1	40	50	45	7	8	7.5	0	1	"T-lateral"									
"Shuang's collection"	29.984	100.3	4118		"z27"	50075	"lutescens"		"yellow"	0	8	10	9	0		0	1	0	"DA"									
"Shuang's collection"	30.017	100.318	4094		"z28"	50076	"cranolopha"		"yellow"	1	40	50	45	7	8	7.5	0	1	"T-lateral"									
"Shuang's collection"	30.017	100.318	4094		"z28"	50077	"siphonantha"		"red, white"	1	40	70	55	11		11	0	1	"T-lateral"									
"Shuang's collection"	30.017	100.318	4094		"z28"	50078	"verticillata"		"red"	0	6	9	7.5	0		0	1	0	"DT"									
"Shuang's collection"	30.018	100.35	4032		"z29"	50079	"cranolopha"		"yellow"	1	40	50	45	7	8	7.5	0	1	"T-lateral"									
"Shuang's collection"	30.018	100.35	4032		"z29"	50080	"lutescens"		"yellow"	0	8	10	9	0		0	1	0	"DA"									
"Shuang's collection"	30.018	100.35	4032		"z29"	50081	"rhinanthoides"		"red, white"	1	24	30	27	7	10	8.5	0	1	"A-lateral"									
"Shuang's collection"	30.018	100.35	4032		"z29"	50082	"siphonantha"		"red, white"	1	40	70	55	11		11	0	1	"T-lateral"									
"Shuang's collection"	30.018	100.35	4032		"z29"	50083	"verticillata"		"red"	0	6	9	7.5	0		0	1	0	"DT"									
"Shuang's collection"	27.817	99.784	3366		"z3"	50084	"densispica"		"red"	0	6	8	7	0		0	1	1	"DA"									
"Shuang's collection"	27.817	99.784	3366		"z3"	50085	"integrifolia"		"red, white"	0	20		20	15		15	0	1	"VA"									
"Shuang's collection"	27.817	99.784	3366		"z3"	50086	"oxycarpa"		"white, red"	1	12	14	13	4		4	0	1	"VA"									
"Shuang's collection"	27.817	99.784	3366		"z3"	50087	"rhinanthoides"		"red, white"	1	24	30	27	7	10	8.5	0	1	"A-lateral"									
"Shuang's collection"	30.018	100.367	4011		"z30"	50088	"anas"		"red, white"	0	7		7	1		1	1	0	"DA"									
"Shuang's collection"	30.018	100.367	4011		"z30"	50089	"cranolopha"		"yellow"	1	40	50	45	7	8	7.5	0	1	"T-lateral"									
"Shuang's collection"	30.018	100.367	4011		"z30"	50090	"longiflora"		"yellow, red"	1	40	70	55	6		6	0	1	"T-lateral"									
"Shuang's collection"	30.018	100.367	4011		"z30"	50091	"lutescens"		"yellow"	0	8	10	9	0		0	1	0	"DA"									
